model,image,true_class,pred_class,correct,iou
Medium,SPAIN_7fc16587-e475-404b-83aa-7d0b2cb2851f.jpg,MAINBREAKER,MCB,False,0.7747799425609927
Medium,SPAIN_7fc16587-e475-404b-83aa-7d0b2cb2851f.jpg,MCB,MCB,True,0.4303946970714795
Medium,SPAIN_7fc16587-e475-404b-83aa-7d0b2cb2851f.jpg,MCB,MCB,True,0.41607127394065285
Medium,SPAIN_8a4d84d3-797f-4cad-9128-975e91e800f3.jpeg,MCB,MAINBREAKER,False,0.8872631702374661
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MAINBREAKER,MAINBREAKER,True,0.9211377052456405
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.9510273627882098
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.8840902466843302
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9114702383560344
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9453391876463256
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.8713060676668414
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8774560949536737
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.895458913248067
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.8812493049427832
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.809468671147379
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8718231863996143
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8658094498011832
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9457649723816374
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9306786371364201
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.917288292458472
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.8693906384791742
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,MCB,False,0.4263496038238514
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,RCD,RCD,True,0.8190127472407153
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9078472853334536
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,MCB,False,0.6234863465383413
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.8887000671505271
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,RCD,False,0.9319130505662777
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.9337768090259438
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.8217595301342626
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,MCB,False,0.6209001879734555
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.856292005447628
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,MCB,False,0.49670233172102374
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,RCD,False,0.8949268640677179
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,OTHER,OTHER,True,0.4996299886500791
Medium,SPAIN_9880d248-3cae-4e53-bcb1-4bfa52e88853.jpg,MCB,MCB,True,0.8985664754083735
Medium,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MAINBREAKER,MAINBREAKER,True,0.8328538117317734
Medium,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,RCD,RCD,True,0.9084568497101907
Medium,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.9548123727831657
Medium,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.9454360309589461
Medium,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.8246810217413975
Medium,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.5047152852678908
Medium,SPAIN_9c17e1d2-6f01-4aa0-a286-2b9d0f7279bb.jpg,MCB,MCB,True,0.8529606393808514
Medium,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,OTHER,OTHER,True,0.8439369277449994
Medium,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MAINBREAKER,False,0.8232220568765907
Medium,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,RCD,RCD,True,0.9151076991765911
Medium,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.8602686922375911
Medium,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.9429338707771545
Medium,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.9083078073180637
Medium,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.9367291178276901
Medium,SPAIN_a0acdd6f-645c-44b5-be26-006e84bf9930.jpg,MCB,MCB,True,0.9249031432832324
Medium,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MCB,MCB,True,0.9625524594723348
Medium,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MCB,MCB,True,0.9277388382610227
Medium,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MCB,MCB,True,0.9446264639612624
Medium,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,RCD,RCD,True,0.9286878508941161
Medium,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MAINBREAKER,MAINBREAKER,True,0.942480329787631
Medium,SPAIN_b3207172-17e0-4d2e-8d84-ac6a495d2e68.jpg,MAINBREAKER,MAINBREAKER,True,0.8452439275519923
Medium,SPAIN_c02b9e12-140b-4716-bb3c-d5043c793944.jpg,MCB,MCB,True,0.7839368970011653
Medium,SPAIN_c02b9e12-140b-4716-bb3c-d5043c793944.jpg,MCB,MCB,True,0.9239356396346385
Medium,SPAIN_c02b9e12-140b-4716-bb3c-d5043c793944.jpg,RCD,RCD,True,0.8886862303963381
Medium,SPAIN_de7c30d0-ac9f-4dbd-ae0c-c6de8b525c98.jpeg,MAINBREAKER,MAINBREAKER,True,0.7762383469455849
Medium,SPAIN_de7c30d0-ac9f-4dbd-ae0c-c6de8b525c98.jpeg,RCD,RCD,True,0.8599361783769714
Medium,SPAIN_de7c30d0-ac9f-4dbd-ae0c-c6de8b525c98.jpeg,MCB,MCB,True,0.909951635661051
Medium,SPAIN_de7c30d0-ac9f-4dbd-ae0c-c6de8b525c98.jpeg,MCB,MCB,True,0.8994332076272579
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,MCB,MCB,True,0.9505690731648049
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,RCD,RCD,True,0.8869454619342882
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,MAINBREAKER,MCB,False,0.486803306518853
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,RCD,RCD,True,0.8759993777229381
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,MCB,MCB,True,0.8056934546384436
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,MCB,MCB,True,0.8777580728218733
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,RCD,RCD,True,0.8462054382605905
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,OTHER,OTHER,True,0.8911183026346503
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,RCD,RCD,True,0.941335991929911
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,OTHER,OTHER,True,0.8394812245381575
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,RCD,RCD,True,0.8667327281556789
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,MCB,MCB,True,0.9031571972325915
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,MCB,MAINBREAKER,False,0.8419301050404355
Large,98e509e3-8e6d-4b73-af16-04d71804a0fa.jpg,MCB,MAINBREAKER,False,0.9353218429924622
Large,bd224dae-2a2e-4846-b248-b2ac2ea6ade4.jpg,MAINBREAKER,MCB,False,0.8871370396614033
Large,bd224dae-2a2e-4846-b248-b2ac2ea6ade4.jpg,RCD,RCD,True,0.8928942752011623
Large,bd224dae-2a2e-4846-b248-b2ac2ea6ade4.jpg,MCB,MCB,True,0.9299759682326151
Large,bd224dae-2a2e-4846-b248-b2ac2ea6ade4.jpg,MCB,MCB,True,0.8525003657876029
Large,bd224dae-2a2e-4846-b248-b2ac2ea6ade4.jpg,MCB,MCB,True,0.8678687019368589
Large,bd224dae-2a2e-4846-b248-b2ac2ea6ade4.jpg,MCB,MCB,True,0.8404964526842273
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,RCD,RCD,True,0.9371200298191065
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,OVERSURGE,OVERSURGE,True,0.7494978647410995
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,RCD,RCD,True,0.6080993779771194
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.8819334601863061
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.9159583960184305
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.9156361104530225
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,RCD,RCD,True,0.9092057353276108
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.8805553547242103
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.9334498468065318
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.8835589814272278
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.9042326668577659
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,OTHER,OTHER,True,0.9104545007341903
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.9213124043101805
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.9225997075008195
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,RCD,RCD,True,0.8325221123092774
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.9152960273787202
Large,c14de4ec-f0a8-478f-8f5a-f5995345b265.jpg,MCB,MCB,True,0.9253458223018883
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,RCD,RCD,True,0.7988251386498789
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,RCD,RCD,True,0.9238092416651901
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.9247266438576497
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.8967261001025637
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.9484771429528008
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.9236636939611202
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.9086650770040585
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.8610999741215041
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.9777525960629784
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.8980184260971669
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.9251472028018608
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.9091774394425086
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.8799296070994439
Large,FRANCE_8609f1fb-0aba-4a22-9038-9dc8faf163df.jpg,MCB,MCB,True,0.8171163464048875
Large,scraped_approved_1782573680_1.jpg,MAINBREAKER,RCD,False,0.6820724638173693
Large,scraped_approved_1782573680_1.jpg,RCD,MCB,False,0.7074918048913166
Large,scraped_approved_1782573680_1.jpg,MAINBREAKER,RCD,False,0.7112820303876225
Large,scraped_approved_1782573680_1.jpg,RCD,MCB,False,0.7066332946699342
Large,scraped_approved_1782573680_1.jpg,MAINBREAKER,RCD,False,0.6885156650127503
Large,scraped_approved_1782573680_1.jpg,RCD,MCB,False,0.6975669908151885
Large,scraped_approved_1782573680_1.jpg,RCD,MCB,False,0.6848766066846464
Large,scraped_approved_1782573680_1.jpg,MAINBREAKER,OVERSURGE,False,0.40995622227933637
Large,scraped_approved_1782573680_1.jpg,RCD,MCB,False,0.7001291518203523
Large,scraped_approved_1782573685_4.jpg,MAINBREAKER,RCD,False,0.8798265893638336
Large,scraped_approved_1782573685_4.jpg,RCD,MCB,False,0.48833268427786186
Large,scraped_approved_1782573685_4.jpg,RCD,MCB,False,0.42261634671965287
Large,scraped_approved_1782573685_4.jpg,RCD,MCB,False,0.46773219509148817
Large,scraped_approved_1782573685_4.jpg,RCD,MCB,False,0.4619378789516055
Large,scraped_approved_1782573693_6.png,MCB,MCB,True,0.5861115523203239
Large,scraped_approved_1782573693_6.png,MAINBREAKER,RCD,False,0.5697002513338022
Large,scraped_approved_1782573693_6.png,RCD,MCB,False,0.5891868819103689
Large,scraped_approved_1782573693_6.png,RCD,MCB,False,0.6180046794208874
Large,scraped_approved_1782573693_6.png,RCD,MCB,False,0.6076717077252343
Large,scraped_approved_1782573719_15.jpg,MCB,MAINBREAKER,False,0.9055021704025943
Large,scraped_approved_1782573719_15.jpg,MAINBREAKER,RCD,False,0.913124980465994
Large,scraped_approved_1782573719_15.jpg,RCD,MCB,False,0.8847767536981962
Large,scraped_approved_1782573719_15.jpg,RCD,MCB,False,0.9180320905002206
Large,scraped_approved_1782573719_15.jpg,RCD,MCB,False,0.8629359913839986
Large,scraped_approved_1782573719_15.jpg,RCD,MCB,False,0.9180574128691404
Large,scraped_approved_1782573719_15.jpg,RCD,MCB,False,0.9111335629691923
Large,scraped_approved_1782573719_15.jpg,RCD,MCB,False,0.840126169262832
Large,scraped_approved_1782573719_15.jpg,RCD,MCB,False,0.8826990889618938
Large,scraped_approved_1782573719_15.jpg,RCD,MCB,False,0.8290524098340523
Large,scraped_approved_1782573725_19.jpg,MCB,MAINBREAKER,False,0.8789380133476238
Large,scraped_approved_1782573725_19.jpg,MCB,MAINBREAKER,False,0.8774466018562465
Large,scraped_approved_1782573725_19.jpg,MAINBREAKER,RCD,False,0.9100194982762629
Large,scraped_approved_1782573725_19.jpg,RCD,MCB,False,0.9049127580909935
Large,scraped_approved_1782573725_19.jpg,RCD,RCD,True,0.8303799388789744
Large,scraped_approved_1782573725_19.jpg,MAINBREAKER,RCD,False,0.9656517543645687
Large,scraped_approved_1782573725_19.jpg,RCD,MCB,False,0.9273723778296015
Large,scraped_approved_1782573725_19.jpg,RCD,RCD,True,0.9255667981541772
Large,scraped_approved_1782573725_19.jpg,RCD,MCB,False,0.9329402390897414
Large,scraped_approved_1782573726_20.jpg,RCD,MCB,False,0.8311030476866921
Large,scraped_approved_1782573726_20.jpg,MCB,MAINBREAKER,False,0.8247224479761672
Large,scraped_approved_1782573726_20.jpg,RCD,MCB,False,0.8298444806873779
Large,scraped_approved_1782573726_20.jpg,MAINBREAKER,RCD,False,0.8532993251010196
Large,scraped_approved_1782573726_20.jpg,RCD,MCB,False,0.8052846065991105
Large,scraped_approved_1782573726_20.jpg,RCD,MCB,False,0.9631619693832535
Large,scraped_approved_1782573726_20.jpg,RCD,MCB,False,0.815521920795221
Large,scraped_approved_1782573726_20.jpg,RCD,MCB,False,0.8830381841890227
Large,scraped_approved_1782573726_20.jpg,RCD,MCB,False,0.8821917303892872
Large,scraped_approved_1782573732_25.jpg,MAINBREAKER,MAINBREAKER,True,0.8897866740312369
Large,scraped_approved_1782573732_25.jpg,MAINBREAKER,MAINBREAKER,True,0.9646715553924241
Large,scraped_approved_1782573732_25.jpg,RCD,RCD,True,0.9400376934436208
Large,scraped_approved_1782573732_25.jpg,MCB,RCD,False,0.926429022027955
Large,scraped_approved_1782573732_25.jpg,MCB,MCB,True,0.5620454086736337
Large,scraped_approved_1782573732_25.jpg,MCB,MCB,True,0.47953058736597626
Large,scraped_approved_1782573732_25.jpg,MCB,MCB,True,0.94179397827397
Large,scraped_approved_1782573732_25.jpg,MCB,MCB,True,0.9200666600844444
Large,scraped_approved_1782573732_25.jpg,MCB,MCB,True,0.9242846786943085
Large,scraped_approved_1782573732_25.jpg,MCB,MCB,True,0.9338637480873154
Large,scraped_approved_1782573732_25.jpg,MCB,MCB,True,0.9229947704449862
Large,scraped_approved_1782573735_27.jpg,MAINBREAKER,MCB,False,0.9689475811066858
Large,scraped_approved_1782573735_27.jpg,RCD,RCD,True,0.9143702457479254
Large,scraped_approved_1782573735_27.jpg,MCB,MCB,True,0.9743215532388784
Large,scraped_approved_1782573735_27.jpg,MCB,MCB,True,0.9503571269881298
Large,scraped_approved_1782573735_27.jpg,MCB,MCB,True,0.9750920558259242
Large,scraped_approved_1782573735_27.jpg,MCB,MCB,True,0.9510152487071104
Large,scraped_approved_1782573735_27.jpg,MCB,RCD,False,0.9317413827279887
Large,scraped_approved_1782573741_30.jpg,MAINBREAKER,MCB,False,0.4800691941858471
Large,scraped_approved_1782573748_32.jpg,RCD,RCD,True,0.9604118765826186
Large,scraped_approved_1782573748_32.jpg,MAINBREAKER,MCB,False,0.955018654748538
Large,scraped_approved_1782573748_32.jpg,MCB,MCB,True,0.9523202130995009
Large,scraped_approved_1782573748_32.jpg,MCB,MCB,True,0.9585534816526264
Large,scraped_approved_1782573748_32.jpg,RCD,RCD,True,0.9423430845325567
Large,scraped_approved_1782573748_32.jpg,MCB,RCD,False,0.5245783434639751
Large,scraped_approved_1782573748_32.jpg,MCB,MCB,True,0.963644749472133
Large,scraped_approved_1782573748_32.jpg,MCB,MCB,True,0.9647558096773338
Large,scraped_approved_1782573748_32.jpg,MCB,MCB,True,0.9464736883668156
Large,scraped_approved_1782573748_32.jpg,MCB,MCB,True,0.9763004241649409
Large,scraped_approved_1782573748_32.jpg,RCD,MCB,False,0.9511651344895565
Large,scraped_approved_1782573748_32.jpg,MAINBREAKER,RCD,False,0.9487135719551036
Large,scraped_approved_1782573748_32.jpg,MCB,MCB,True,0.9589688568721431
Large,scraped_approved_1782573751_35.jpg,MAINBREAKER,MCB,False,0.9071440151881337
Large,scraped_approved_1782573751_35.jpg,MCB,MCB,True,0.9259225833172214
Large,scraped_approved_1782573751_35.jpg,MCB,MCB,True,0.9296786791215941
Large,scraped_approved_1782573751_35.jpg,MCB,MCB,True,0.966323880802494
Large,scraped_approved_1782573751_35.jpg,RCD,RCD,True,0.9527716892523539
Large,scraped_approved_1782573751_35.jpg,MAINBREAKER,MAINBREAKER,True,0.9432390329885934
Large,scraped_approved_1782573751_35.jpg,MAINBREAKER,MAINBREAKER,True,0.9518889098378566
Large,scraped_approved_1782573804_73.jpg,MAINBREAKER,RCD,False,0.5060495789615248
Large,scraped_approved_1782573804_73.jpg,MCB,MCB,True,0.9473052844856171
Large,scraped_approved_1782573804_73.jpg,MCB,MCB,True,0.9461634328811648
Large,scraped_approved_1782573804_73.jpg,MCB,MCB,True,0.4837099674799091
Large,scraped_approved_1782573804_73.jpg,MCB,MCB,True,0.9511432381905405
Large,scraped_approved_1782573804_73.jpg,MCB,MCB,True,0.9394255983547668
Large,scraped_approved_1782573804_73.jpg,MCB,MCB,True,0.9561040881841248
Large,scraped_approved_1782573804_73.jpg,MCB,MCB,True,0.9542036732039689
Large,scraped_approved_1782573804_73.jpg,MCB,MCB,True,0.9280964116103488
Large,scraped_approved_1782573839_103.jpg,RCD,RCD,True,0.8895306507433204
Large,scraped_approved_1782573839_103.jpg,MCB,MCB,True,0.9514591881219732
Large,scraped_approved_1782573839_103.jpg,MCB,MCB,True,0.909887099941165
Large,scraped_approved_1782573839_103.jpg,MCB,MCB,True,0.9450551588466233
Large,scraped_approved_1782573839_103.jpg,MCB,MCB,True,0.8843025542999468
Large,scraped_approved_1782573845_108.jpg,RCD,RCD,True,0.6598322703710247
Large,scraped_approved_1782573845_108.jpg,MCB,MCB,True,0.965468536513984
Large,scraped_approved_1782573845_108.jpg,RCD,RCD,True,0.9343827548931962
Large,scraped_approved_1782573845_108.jpg,MCB,MCB,True,0.9614014266350597
Large,scraped_approved_1782573845_108.jpg,MCB,MCB,True,0.9170577566820156
Large,scraped_approved_1782573845_108.jpg,MCB,MCB,True,0.9313284101945627
Large,scraped_approved_1782573845_108.jpg,MCB,MCB,True,0.9521238939717568
Large,scraped_approved_1782573845_108.jpg,MCB,MCB,True,0.9583002149867303
Large,scraped_approved_1782573845_108.jpg,MCB,MCB,True,0.9730620568257544
Large,scraped_approved_1782573845_108.jpg,MCB,MCB,True,0.9511878284998521
Large,scraped_approved_1782573858_119.jpg,MAINBREAKER,OVERSURGE,False,0.9456481071074906
Large,scraped_approved_1782573858_119.jpg,RCD,RCD,True,0.981206897263522
Large,scraped_approved_1782573858_119.jpg,MCB,MCB,True,0.9873844882470154
Large,scraped_approved_1782573858_119.jpg,MCB,MCB,True,0.9496686552953342
Large,scraped_approved_1782573858_119.jpg,MCB,MCB,True,0.948995954640801
Large,scraped_approved_1782573858_119.jpg,MCB,MCB,True,0.9227144486969681
Large,scraped_approved_1782573876_131.jpg,RCD,RCD,True,0.9623590084656339
Large,scraped_approved_1782573876_131.jpg,MCB,MCB,True,0.9540388095523664
Large,scraped_approved_1782573876_131.jpg,MCB,MCB,True,0.938028863966172
Large,scraped_approved_1782573876_131.jpg,MCB,MCB,True,0.9665699070892338
Large,scraped_approved_1782573942_160.jpg,OVERSURGE,OVERSURGE,True,0.9713957319159868
Large,scraped_approved_1782573942_160.jpg,RCD,RCD_SI,False,0.6475871505354597
Large,scraped_approved_1782573942_160.jpg,MCB,OVERSURGE,False,0.4794175319920425
Large,scraped_approved_1782573942_160.jpg,MCB,MCB,True,0.4995879768496922
Large,scraped_approved_1782573943_161.jpg,MAINBREAKER,MCB,False,0.9736771439495165
Large,scraped_approved_1782573943_161.jpg,MCB,MCB,True,0.9529531097489398
Large,scraped_approved_1782573943_161.jpg,MCB,MCB,True,0.9511416789689463
Large,scraped_approved_1782573943_161.jpg,MCB,RCD,False,0.9535290893395576
Large,scraped_approved_1782573956_172.jpg,MAINBREAKER,MAINBREAKER,True,0.9117304661520443
Large,scraped_approved_1782573956_172.jpg,RCD,RCD,True,0.9143744755021351
Large,scraped_approved_1782573956_172.jpg,MCB,MCB,True,0.9368099414620236
Large,scraped_approved_1782573956_172.jpg,MCB,MCB,True,0.9367964985555192
Large,scraped_approved_1782573956_172.jpg,MCB,MCB,True,0.9493818822091917
Large,scraped_approved_1782573956_172.jpg,MCB,MCB,True,0.9370540494341482
Large,scraped_approved_1782573956_172.jpg,MCB,MCB,True,0.9198977672531095
Large,scraped_approved_1782573972_181.jpg,MCB,MCB,True,0.9619996826053376
Large,scraped_approved_1782573972_181.jpg,OTHER,MCB,False,0.9805943903503376
Large,scraped_approved_1782573972_181.jpg,RCD,OTHER,False,0.9739627470950484
Large,scraped_approved_1782573972_181.jpg,RCD,RCD,True,0.9269503860912964
Large,scraped_approved_1782573972_181.jpg,MCB,MCB,True,0.7492983657233944
Large,scraped_approved_1782573972_181.jpg,MCB,MCB,True,0.9387651917389319
Large,scraped_approved_1782573995_198.jpg,MCB,MCB,True,0.9427544486785217
Large,scraped_approved_1782573995_198.jpg,MCB,MCB,True,0.939041667237337
Large,scraped_approved_1782573995_198.jpg,RCD,MCB,False,0.9800502649699779
Large,scraped_approved_1782573995_198.jpg,MCB,MCB,True,0.9789982820040839
Large,scraped_approved_1782573995_198.jpg,MCB,MCB,True,0.9829754369027631
Large,scraped_approved_1782573995_198.jpg,MCB,MCB,True,0.979379726790477
Large,scraped_approved_1782573995_198.jpg,RCD,RCD,True,0.9698634184725154
Large,scraped_approved_1782573995_198.jpg,MCB,MAINBREAKER,False,0.9648681239666508
Large,scraped_approved_1782573995_198.jpg,MAINBREAKER,MCB,False,0.9561561169297523
Large,scraped_approved_1782577088_21.jpg,RCD,RCD,True,0.9562046665110958
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.509677320033108
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.4746858234575452
Large,scraped_approved_1782577088_21.jpg,RCD,RCD,True,0.9318062139285939
Large,scraped_approved_1782577088_21.jpg,RCD,RCD,True,0.924182179359563
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.9291975387165018
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.924294425828557
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.9207692288415579
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.9145580632557386
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.9534502414632059
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.958924795464307
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.9098778306560833
Large,scraped_approved_1782577088_21.jpg,MCB,MCB,True,0.9524150829897006
Large,scraped_approved_1782577254_80.jpg,RCD,RCD,True,0.9858617418075534
Large,scraped_approved_1782577254_80.jpg,MCB,MCB,True,0.9660921699965844
Large,scraped_approved_1782577254_80.jpg,MCB,MCB,True,0.9602043335611876
Large,scraped_approved_1782577254_80.jpg,MCB,MCB,True,0.9350427289479467
Large,scraped_approved_1782577254_80.jpg,MCB,MCB,True,0.8950544242160866
Large,scraped_approved_1782577257_81.jpg,RCD,RCD,True,0.9422809525509097
Large,scraped_approved_1782577257_81.jpg,RCD,RCD,True,0.9126311317352103
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9631046521215179
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9344102186515414
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9538841845354658
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9229064172674065
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9045497443960886
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9222757807221906
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9283741710441121
Large,scraped_approved_1782577257_81.jpg,MCB,MCB,True,0.9267065676595171
